"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Indiana","Allen, Margaret","SR-4","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","5000","16:29.60","6th (F)"
"Indiana","Allen, Margaret","SR-4","Iowa State Classic","Feb 9-10, 2018","5000","15:50.12","7th (F)"
"Indiana","Allen, Margaret","SR-4","Michigan Power 5 Invitational","Feb 2-3, 2018","Mile","4:49.06","8th (F)"
"Indiana","Allen, Margaret","SR-4","2018 Gladstein Invitational","Jan 19-20, 2018","3000","9:22.56","2nd (F)"
"Indiana","Allen, Margaret","SR-4","2018 Kentucky Invitational","Jan 12-13, 2018","Mile","4:46.44","3rd (F)"
"Indiana","Allen, Margaret","SR-4","2017 Hoosier Open","Dec 8, 2017","5000","16:31.82","3rd (F)"
"Indiana","Allen, Margaret","SR-4","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:00.5","137th"
"Indiana","Allen, Margaret","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 10, 2017","6K","20:59.5","18th"
"Indiana","Allen, Margaret","SR-4","Big Ten Cross Country Championships","Oct 29, 2017","6K","21:35.9","47th"
"Indiana","Allen, Margaret","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:17.5","101st"
"Indiana","Allen, Margaret","SR-4","2017 Sam Bell Invitational","Sep 30, 2017","6K","20:54.0","5th"
"Indiana","Allen, Margaret","SR-4","Coast-To-Coast Battle in Beantown","Sep 22, 2017","5K","17:22.2","8th"
"Indiana","Allen, Margaret","SR-4","2017 Indiana University Open","Sep 2, 2017","5K","17:40.9","2nd"
"Indiana","Allen, Margaret","SR-4","NCAA Division I East Preliminary Round","May 25-27, 2017","5000","17:19.60","45th (P)"
"Indiana","Allen, Margaret","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","10,000","33:56.37","3rd (F)"
"Indiana","Allen, Margaret","SR-4","Penn Relays","Apr 27-29, 2017","3000","9:26.39","(F)"
"Indiana","Allen, Margaret","SR-4","Rankin/Poehlein Invitational","Apr 21-22, 2017","1500","4:30.85","2nd (F)"
"Indiana","Allen, Margaret","SR-4","Tennessee Relays","Apr 6-8, 2017","4x800","8:49.89","4th (F)"
"Indiana","Allen, Margaret","SR-4","Stanford Invitational","Mar 31 - Apr 1, 2017","5000","16:00.48","5th (F)"
"Indiana","Allen, Margaret","SR-4","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","5000","16:10.05","8th (F)"
"Indiana","Allen, Margaret","SR-4","2017 Meyo Invitational","Feb 3-4, 2017","5000","16:29.54","2nd (F)"
"Indiana","Allen, Margaret","SR-4","2017 Indiana University Relays","Jan 27-28, 2017","Mile","4:49.37","2nd (F)"
"Indiana","Allen, Margaret","SR-4","2017 Indiana v Purdue Duals","Jan 14, 2017","3000","9:33.75","2nd (F)"
"Indiana","Allen, Margaret","SR-4","2017 Indiana v Tennessee Duals","Jan 7, 2017","3000","9:40.25","1st (F)"
"Indiana","Allen, Margaret","SR-4","2016 Hoosier Open","Dec 9, 2016","Mile","4:54.47","2nd (F)"
"Indiana","Allen, Margaret","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 11, 2016","6K","21:50.9","79th"
"Indiana","Allen, Margaret","SR-4","Big 10 Championships","Oct 30, 2016","6K","22:43.3","59th"
"Indiana","Allen, Margaret","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","6K","21:39.5","124th"
"Indiana","Allen, Margaret","SR-4","Rim Rock Classic","Oct 1, 2016","6K","21:35.6","9th"
"Indiana","Allen, Margaret","SR-4","Indiana Intercollegiate Championships","Sep 16, 2016","5K","19:04.8","13th"
"Indiana","Allen, Margaret","SR-4","Indiana University Open","Sep 3, 2016","5K","18:32.8","4th"
"Indiana","Allen, Margaret","SR-4","Penn Relays","Apr 28-30, 2016","5000","17:18.93","(F)"
"Indiana","Allen, Margaret","SR-4","2016 Indiana - Purdue Duals","Apr 23, 2016","3000","9:57.41","4th (F)"
"Indiana","Allen, Margaret","SR-4","2016 Louisville Invitational","Apr 15-16, 2016","1500","4:37.34","15th (F)"
"Indiana","Allen, Margaret","SR-4","Tiger Track Classic","Apr 8-9, 2016","1500","4:45.32","20th (F)"
"Indiana","Allen, Margaret","SR-4","Pac-12 vs Big 10 Invitational","Mar 25-26, 2016","5000","17:31.95","4th (F)"
"Indiana","Allen, Margaret","SR-4","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","3000","9:51.02","20th (F)"
"Indiana","Allen, Margaret","SR-4","2016 Hoosier Hills Invitational","Feb 12, 2016","Mile","4:56.27","6th (F)"
"Indiana","Allen, Margaret","SR-4","Meyo Invitational 2016","Feb 5-6, 2016","3000","9:54.52","36th (F)"
"Indiana","Allen, Margaret","SR-4","2016 Indiana University Relays","Jan 29-30, 2016","Mile","4:59.39","10th (F)"
"Indiana","Allen, Margaret","SR-4","2016 Gladstein Invitational","Jan 22-23, 2016","4x800","9:11.23","4th (F)"
"Indiana","Allen, Margaret","SR-4","Purdue vs Indiana Dual","Jan 16, 2016","4x800","9:29.86","3rd (F)"
"Indiana","Allen, Margaret","SR-4","2016 Indiana v. Tennessee Duels","Jan 9, 2016","Mile","4:58.15","7th (F)"
"Indiana","Allen, Margaret","SR-4","2015 Hoosier Open","Dec 11, 2015","1000","2:58.36","8th (F)"
"Indiana","Allen, Margaret","SR-4","Big Ten Championships","Nov 1, 2015","6K","24:05.0","120th"
"Indiana","Allen, Margaret","SR-4","2015 Wisconsin adidas Invitational","Oct 16, 2015","6K","23:30.6","241st"
"Indiana","Allen, Margaret","SR-4","Princeton Inter Regional","Oct 3, 2015","6K","21:56.8","36th"
"Indiana","Allen, Margaret","SR-4","2015 Indiana Intercollegiate Championships","Sep 18, 2015","5K","18:10.8","3rd"
"Indiana","Allen, Margaret","SR-4","IU Open Cross Country Meet","Sep 5, 2015","5K","18:39.3","3rd"
"Indiana","Barker, Jenna","RS/Una","","","","",""
"Indiana","Barrott, Ana","RS/Una","","","","",""
"Indiana","Barrott, Lexa","JR-3","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:22.1","134th"
"Indiana","Barrott, Lexa","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","21:08.0","30th"
"Indiana","Barrott, Lexa","JR-3","Big Ten Championships","Oct 28, 2018","6K","21:11.6","39th"
"Indiana","Barrott, Lexa","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","6K","21:05.9","43rd"
"Indiana","Barrott, Lexa","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","20:53.7","63rd"
"Indiana","Barrott, Lexa","JR-3","Iona College Paddy Doyle Meet of Champions","Sep 14, 2018","5K","17:55.5","9th"
"Indiana","Barrott, Lexa","JR-3","Miami Opener","Aug 31, 2018","6K","21:42.6","1st"
"Indiana","Barrott, Lexa","JR-3","Big Ten Cross Country Championships","Oct 29, 2017","6K","21:41.9","52nd"
"Indiana","Barrott, Lexa","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:28.0","119th"
"Indiana","Barrott, Lexa","JR-3","2017 Sam Bell Invitational","Sep 30, 2017","6K","21:28.0","18th"
"Indiana","Barrott, Lexa","JR-3","Coast-To-Coast Battle in Beantown","Sep 22, 2017","5K","17:55.4","30th"
"Indiana","Barrott, Lexa","JR-3","2017 Indiana University Open","Sep 2, 2017","5K","17:50.2","8th"
"Indiana","Barrott, Lexa","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 11, 2016","6K","DNS","222nd"
"Indiana","Barrott, Lexa","JR-3","Big 10 Championships","Oct 30, 2016","6K","23:12.0","82nd"
"Indiana","Barrott, Lexa","JR-3","ISU adidas Pre Nationals","Oct 15, 2016","6K","22:02.1","182nd"
"Indiana","Barrott, Lexa","JR-3","Rim Rock Classic","Oct 1, 2016","6K","21:51.4","14th"
"Indiana","Dalton, Maddie","RS/Una","","","","",""
"Indiana","Daugherty, Lorena","FR-1","Bradley Pink Classic","Oct 12, 2018","6K","23:33.6","234th"
"Indiana","Hamilton , Claire","FR-1","Big Ten Championships","Oct 28, 2018","6K","23:29.2","116th"
"Indiana","Hamilton , Claire","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","6K","22:03.4","134th"
"Indiana","Hamilton , Claire","FR-1","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:36.6","18th"
"Indiana","Hamilton , Claire","FR-1","Iona College Paddy Doyle Meet of Champions","Sep 14, 2018","5K","18:21.5","16th"
"Indiana","Hamilton , Claire","FR-1","Miami Opener","Aug 31, 2018","6K","23:40.4","24th"
"Indiana","Harris, Haley","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:55.0","198th"
"Indiana","Harris, Haley","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","21:14.4","33rd"
"Indiana","Harris, Haley","SR-4","Big Ten Championships","Oct 28, 2018","6K","20:54.8","30th"
"Indiana","Harris, Haley","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","6K","21:13.7","52nd"
"Indiana","Harris, Haley","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:07.8","91st"
"Indiana","Harris, Haley","SR-4","Iona College Paddy Doyle Meet of Champions","Sep 14, 2018","5K","17:59.2","10th"
"Indiana","Harris, Haley","SR-4","Miami Opener","Aug 31, 2018","6K","21:44.4","2nd"
"Indiana","Harris, Haley","SR-4","NCAA East Preliminary Round","May 24-26, 2018","1500","4:20.70","20th (P)"
"Indiana","Harris, Haley","SR-4","Big Ten Championships","May 11-13, 2018","3000S","10:26.31","7th (F)"
"Indiana","Harris, Haley","SR-4","Penn Relays","Apr 26-28, 2018","DMR","11:13.98","(F)"
"Indiana","Harris, Haley","SR-4","2018 Cardinal Classic","Apr 20-21, 2018","1500","4:22.52","3rd (F)"
"Indiana","Harris, Haley","SR-4","Tennessee Relays","Apr 12, 2018","DMR","11:27.05","3rd (F)"
"Indiana","Harris, Haley","SR-4","Florida Relays","Mar 29-31, 2018","4x800","8:38.26","2nd (F)"
"Indiana","Harris, Haley","SR-4","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","1500","4:25.79","3rd (F)"
"Indiana","Harris, Haley","SR-4","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","DMR","11:14.44","3rd (F)"
"Indiana","Harris, Haley","SR-4","2018 Hoosier Hills","Feb 9, 2018","800","DNF",""
"Indiana","Harris, Haley","SR-4","Michigan Power 5 Invitational","Feb 2-3, 2018","Mile","4:54.07","15th (F)"
"Indiana","Harris, Haley","SR-4","2018 Indiana University Relays","Jan 26-27, 2018","Mile","DNF",""
"Indiana","Harris, Haley","SR-4","2018 Gladstein Invitational","Jan 19-20, 2018","3000","9:59.62","9th (F)"
"Indiana","Harris, Haley","SR-4","2018 Kentucky Invitational","Jan 12-13, 2018","Mile","4:48.48","4th (F)"
"Indiana","Harris, Haley","SR-4","2018 Indiana v Tennessee Duals","Jan 6, 2018","800","2:10.46","1st (F)"
"Indiana","Harris, Haley","SR-4","2017 Hoosier Open","Dec 8, 2017","5000","DNF","1st (F)"
"Indiana","Harris, Haley","SR-4","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:51.0","221st"
"Indiana","Harris, Haley","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 10, 2017","6K","21:22.4","35th"
"Indiana","Harris, Haley","SR-4","Big Ten Cross Country Championships","Oct 29, 2017","6K","21:38.0","49th"
"Indiana","Harris, Haley","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:28.4","121st"
"Indiana","Harris, Haley","SR-4","2017 Sam Bell Invitational","Sep 30, 2017","6K","21:26.0","16th"
"Indiana","Harris, Haley","SR-4","Coast-To-Coast Battle in Beantown","Sep 22, 2017","5K","17:50.1","26th"
"Indiana","Harris, Haley","SR-4","2017 Indiana University Open","Sep 2, 2017","5K","17:52.5","9th"
"Indiana","Harris, Haley","SR-4","NCAA Division I East Preliminary Round","May 25-27, 2017","3000S","10:58.88","46th (P)"
"Indiana","Harris, Haley","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","3000S","10:28.61","8th (F)"
"Indiana","Harris, Haley","SR-4","Penn Relays","Apr 27-29, 2017","4x1500","17:39.82","(F)"
"Indiana","Harris, Haley","SR-4","2017 Louisville Invitational","Apr 14-15, 2017","1500","4:27.55","5th (F)"
"Indiana","Harris, Haley","SR-4","Tennessee Relays","Apr 6-8, 2017","4x800","8:49.89","4th (F)"
"Indiana","Harris, Haley","SR-4","Stanford Invitational","Mar 31 - Apr 1, 2017","5000","16:47.07","11th (F)"
"Indiana","Harris, Haley","SR-4","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","Mile","4:45.85","1st (P)"
"Indiana","Harris, Haley","SR-4","2017 Hoosier Hills","Feb 10, 2017","DMR","12:12.69","1st (F)"
"Indiana","Harris, Haley","SR-4","2017 Meyo Invitational","Feb 3-4, 2017","Mile","4:49.83","21st (F)"
"Indiana","Harris, Haley","SR-4","2017 Indiana University Relays","Jan 27-28, 2017","Mile","DNF",""
"Indiana","Harris, Haley","SR-4","2017 Gladstein Invitational","Jan 20-21, 2017","3000","9:45.99","5th (F)"
"Indiana","Harris, Haley","SR-4","2017 Indiana v Purdue Duals","Jan 14, 2017","4x800","8:55.02","1st (F)"
"Indiana","Harris, Haley","SR-4","2017 Indiana v Tennessee Duals","Jan 7, 2017","3000","9:49.96","2nd (F)"
"Indiana","Harris, Haley","SR-4","2016 Hoosier Open","Dec 9, 2016","Mile","4:52.99","1st (F)"
"Indiana","Harris, Haley","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 11, 2016","6K","23:14.0","174th"
"Indiana","Harris, Haley","SR-4","Big 10 Championships","Oct 30, 2016","6K","22:50.6","65th"
"Indiana","Harris, Haley","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","6K","21:45.7","133rd"
"Indiana","Harris, Haley","SR-4","Rim Rock Classic","Oct 1, 2016","6K","21:34.8","8th"
"Indiana","Harris, Haley","SR-4","Indiana Intercollegiate Championships","Sep 16, 2016","5K","18:42.4","8th"
"Indiana","Harris, Haley","SR-4","Indiana University Open","Sep 3, 2016","5K","18:39.9","6th"
"Indiana","Harris, Haley","SR-4","Big Ten Conference Outdoor Track & Field Championships","May 13-15, 2016","1500","4:34.13","16th (P)"
"Indiana","Harris, Haley","SR-4","2016 Billy Hayes Invitational","May 6, 2016","1500","4:26.66","5th (F)"
"Indiana","Harris, Haley","SR-4","Penn Relays","Apr 28-30, 2016","1600SMR","4:06.98","(F)"
"Indiana","Harris, Haley","SR-4","2016 Indiana - Purdue Duals","Apr 23, 2016","3000","9:52.70","2nd (F)"
"Indiana","Harris, Haley","SR-4","2016 Louisville Invitational","Apr 15-16, 2016","3000S","11:03.89","4th (F)"
"Indiana","Harris, Haley","SR-4","Tiger Track Classic","Apr 8-9, 2016","3000S","10:53.75","2nd (F)"
"Indiana","Harris, Haley","SR-4","Stanford Invitational","Apr 1-2, 2016","5000","17:06.29","21st (F)"
"Indiana","Harris, Haley","SR-4","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","Mile","4:47.94","13th (P)"
"Indiana","Harris, Haley","SR-4","2016 Hoosier Hills Invitational","Feb 12, 2016","Mile","4:52.98","3rd (F)"
"Indiana","Harris, Haley","SR-4","Meyo Invitational 2016","Feb 5-6, 2016","3000","9:44.74","22nd (F)"
"Indiana","Harris, Haley","SR-4","2016 Indiana University Relays","Jan 29-30, 2016","Mile","4:55.90","8th (F)"
"Indiana","Harris, Haley","SR-4","2016 Gladstein Invitational","Jan 22-23, 2016","4x800","9:11.23","4th (F)"
"Indiana","Harris, Haley","SR-4","Purdue vs Indiana Dual","Jan 16, 2016","4x800","9:29.86","3rd (F)"
"Indiana","Harris, Haley","SR-4","2016 Indiana v. Tennessee Duels","Jan 9, 2016","3000","10:01.03","2nd (F)"
"Indiana","Harris, Haley","SR-4","2015 Hoosier Open","Dec 11, 2015","Mile","4:56.26","2nd (F)"
"Indiana","Harris, Haley","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 13, 2015","6K","21:58.1","62nd"
"Indiana","Harris, Haley","SR-4","Big Ten Championships","Nov 1, 2015","6K","21:38.9","61st"
"Indiana","Harris, Haley","SR-4","2015 Wisconsin adidas Invitational","Oct 16, 2015","6K","21:41.4","175th"
"Indiana","Harris, Haley","SR-4","Princeton Inter Regional","Oct 3, 2015","6K","21:58.4","39th"
"Indiana","Harris, Haley","SR-4","2015 Indiana Intercollegiate Championships","Sep 18, 2015","5K","17:52.4","1st"
"Indiana","Harris, Haley","SR-4","IU Open Cross Country Meet","Sep 5, 2015","5K","18:44.8","4th"
"Indiana","Harris, Kelsey","JR-3","NCAA DI Cross Country Championships","Nov 17, 2018","6K","22:06.5","213rd"
"Indiana","Harris, Kelsey","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","22:10.3","78th"
"Indiana","Harris, Kelsey","JR-3","Big Ten Championships","Oct 28, 2018","6K","21:42.4","57th"
"Indiana","Harris, Kelsey","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","6K","22:16.8","148th"
"Indiana","Harris, Kelsey","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","22:03.3","173rd"
"Indiana","Harris, Kelsey","JR-3","Iona College Paddy Doyle Meet of Champions","Sep 14, 2018","5K","18:21.2","15th"
"Indiana","Harris, Kelsey","JR-3","Miami Opener","Aug 31, 2018","6K","21:56.2","5th"
"Indiana","Harris, Kelsey","JR-3","NCAA East Preliminary Round","May 24-26, 2018","800","2:03.89","13th (P)"
"Indiana","Harris, Kelsey","JR-3","Big Ten Championships","May 11-13, 2018","800","2:05.57","2nd (P)"
"Indiana","Harris, Kelsey","JR-3","Penn Relays","Apr 26-28, 2018","4x1500","17:41.32","(F)"
"Indiana","Harris, Kelsey","JR-3","2018 Cardinal Classic","Apr 20-21, 2018","1500","4:21.95","2nd (F)"
"Indiana","Harris, Kelsey","JR-3","Tennessee Relays","Apr 12, 2018","4x800","8:43.43","1st (F)"
"Indiana","Harris, Kelsey","JR-3","Florida Relays","Mar 29-31, 2018","1600SMR","3:49.09","1st (F)"
"Indiana","Harris, Kelsey","JR-3","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","4x400","3:49.17","8th (F)"
"Indiana","Harris, Kelsey","JR-3","NCAA Division I Indoor Track & Field Championships","Mar 9-10, 2018","DMR","10:54.86","4th (F)"
"Indiana","Harris, Kelsey","JR-3","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","DMR","11:14.44","3rd (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Alex Wilson Invitational","Feb 17, 2018","DMR","11:00.77","2nd (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Hoosier Hills","Feb 9, 2018","Mile","DNF",""
"Indiana","Harris, Kelsey","JR-3","Michigan Power 5 Invitational","Feb 2-3, 2018","DMR","11:06.18","3rd (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Indiana University Relays","Jan 26-27, 2018","800","2:06.08","1st (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Gladstein Invitational","Jan 19-20, 2018","4x800","9:13.11","1st (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Kentucky Invitational","Jan 12-13, 2018","800","2:08.81","1st (F)"
"Indiana","Harris, Kelsey","JR-3","2018 Indiana v Tennessee Duals","Jan 6, 2018","4x400","4:02.09","5th (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Hoosier Open","Dec 8, 2017","1000","2:50.07","1st (F)"
"Indiana","Harris, Kelsey","JR-3","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","22:35.2","244th"
"Indiana","Harris, Kelsey","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 10, 2017","6K","22:31.3","101st"
"Indiana","Harris, Kelsey","JR-3","Big Ten Cross Country Championships","Oct 29, 2017","6K","22:07.9","65th"
"Indiana","Harris, Kelsey","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","22:17.5","192nd"
"Indiana","Harris, Kelsey","JR-3","2017 Sam Bell Invitational","Sep 30, 2017","6K","21:48.0","29th"
"Indiana","Harris, Kelsey","JR-3","Coast-To-Coast Battle in Beantown","Sep 22, 2017","5K","18:09.7","42nd"
"Indiana","Harris, Kelsey","JR-3","2017 Indiana University Open","Sep 2, 2017","5K","18:13.3","18th"
"Indiana","Harris, Kelsey","JR-3","NCAA Division I East Preliminary Round","May 25-27, 2017","800","2:09.65","31st (P)"
"Indiana","Harris, Kelsey","JR-3","Big Ten Outdoor Championships","May 12-14, 2017","800","2:06.79","9th (P)"
"Indiana","Harris, Kelsey","JR-3","Indiana State University Twilight","May 6, 2017","800","2:11.13","2nd (F)"
"Indiana","Harris, Kelsey","JR-3","Rankin/Poehlein Invitational","Apr 21-22, 2017","800","2:10.36","2nd (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Louisville Invitational","Apr 14-15, 2017","4x400","3:58.43","8th (F)"
"Indiana","Harris, Kelsey","JR-3","Tennessee Relays","Apr 6-8, 2017","DMR","11:26.60","1st (F)"
"Indiana","Harris, Kelsey","JR-3","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","800","2:10.08","2nd (F)"
"Indiana","Harris, Kelsey","JR-3","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","800","2:09.13","8th (P)"
"Indiana","Harris, Kelsey","JR-3","2017 Hoosier Hills","Feb 10, 2017","DMR","12:12.69","1st (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Meyo Invitational","Feb 3-4, 2017","800","2:10.58","11th (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Indiana University Relays","Jan 27-28, 2017","800","2:16.02","10th (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Gladstein Invitational","Jan 20-21, 2017","Mile","4:56.66","7th (F)"
"Indiana","Harris, Kelsey","JR-3","2017 Indiana v Purdue Duals","Jan 14, 2017","4x800","8:55.02","1st (F)"
