"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Baylor","Rule, Megan","JR-3","2018 TCU Invitational","Mar 16-17, 2018","1500","4:57.11","21st (F)"
"Baylor","Rule, Megan","JR-3","Aggieland Open","Oct 6, 2017","5K","20:00.5","13th"
"Baylor","Rule, Megan","JR-3","North Texas Ken Garland Invitational","Sep 16, 2017","3.12M","20:34.3","22nd"
"Baylor","Rule, Megan","JR-3","SMU vs Baylor (Women)","Sep 1, 2017","4K","15:27.4","48th"
"Baylor","Rule, Megan","JR-3","TCU vs Baylor","Sep 1, 2017","4K","15:27.4","49th"
"Baylor","Rule, Megan","JR-3","Michael Johnson Invitational","Apr 22, 2017","1500","5:15.51","29th (F)"
"Baylor","Rule, Megan","JR-3","Baylor Invitational","Apr 8, 2017","1500","5:10.43","7th (F)"
"Baylor","Rule, Megan","JR-3","2017 TCU Invitational","Mar 17-18, 2017","3000","11:43.20","25th (F)"
"Baylor","Rule, Megan","JR-3","Aggieland Open","Oct 7, 2016","5K","21:46.6","47th"
"Baylor","Rule, Megan","JR-3","Texas A&M Invitational","Sep 24, 2016","6K","25:32.5","140th"
"Baylor","Rule, Megan","JR-3","North Texas Ken Garland Inivitational","Sep 17, 2016","3.12M","21:27.4","56th"
"Baylor","Rule, Megan","JR-3","Baylor vs SMU (Women)","Sep 1, 2016","4K","17:18.0","72nd"
"Baylor","Rule, Megan","JR-3","2016 Baylor Invitational","Apr 9, 2016","3000","12:07.15","20th (F)"
"Baylor","Rule, Megan","JR-3","Chile Pepper Festival","Oct 2-3, 2015","5K","21:28.0","379th"
"Baylor","Rule, Megan","JR-3","Gerald Richey Cross Country Invitational","Sep 19, 2015","3.12M","22:15.8","27th"
"Baylor","Rule, Megan","JR-3","Ken Garland Invitational","Sep 12, 2015","5K","22:44.5","53rd"
"Baylor","Rule, Megan","JR-3","Bear Twilight Invitational","Sep 1, 2015","4K","18:21.0","70th"
"Baylor","Satterlee, Gabrielle","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","6K","23:08.7","76th"
"Baylor","Satterlee, Gabrielle","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","6K","23:07.9","206th"
"Baylor","Satterlee, Gabrielle","JR-3","2018 Joe Piane - Notre Dame Invitational","Sep 28, 2018","5K","18:55.3","126th"
"Baylor","Satterlee, Gabrielle","JR-3","UTA Gerald Richey Invitational","Sep 7, 2018","3.12M","18:47.7","3rd"
"Baylor","Satterlee, Gabrielle","JR-3","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","1500","4:48.04","19th (P)"
"Baylor","Satterlee, Gabrielle","JR-3","National Relay Championships","Apr 27-28, 2018","800","2:15.45","18th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Michael Johnson Invitational","Apr 21, 2018","1500","DNF",""
"Baylor","Satterlee, Gabrielle","JR-3","Baylor Invitational","Apr 7, 2018","800","2:18.33","4th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Home Depot Clyde Littlefield Texas Relays","Mar 28-31, 2018","4x800","8:48.44","3rd (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Roadrunner Invitational","Mar 22-24, 2018","800","2:17.88","18th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","DMR","12:15.59","9th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Iowa State Classic","Feb 9-10, 2018","Mile","4:59.72","30th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Michigan Power 5 Invitational","Feb 2-3, 2018","Mile","5:07.26","28th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Texas A&M Quadrangular","Jan 20, 2018","4x400","3:59.15","8th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Corky Classic","Jan 13, 2018","4x400","3:58.93","11th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 10, 2017","6K","20:33.7","20th"
"Baylor","Satterlee, Gabrielle","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:10.8","27th"
"Baylor","Satterlee, Gabrielle","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:32.0","129th"
"Baylor","Satterlee, Gabrielle","JR-3","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","17:37.0","65th"
"Baylor","Satterlee, Gabrielle","JR-3","North Texas Ken Garland Invitational","Sep 16, 2017","3.12M","18:22.0","2nd"
"Baylor","Satterlee, Gabrielle","JR-3","SMU vs Baylor (Women)","Sep 1, 2017","4K","13:43.2","6th"
"Baylor","Satterlee, Gabrielle","JR-3","TCU vs Baylor","Sep 1, 2017","4K","13:43.2","7th"
"Baylor","Satterlee, Gabrielle","JR-3","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","800","2:15.28","15th (P)"
"Baylor","Satterlee, Gabrielle","JR-3","Texas Tech Red Raider Shoot-Out","Apr 28, 2017","800","2:12.09","2nd (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Michael Johnson Invitational","Apr 22, 2017","1500","DNF","11th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Stanford Invitational","Mar 31 - Apr 1, 2017","1500","4:28.60","7th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Roadrunner Invitational","Mar 23-25, 2017","800","2:13.98","5th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","2017 TCU Invitational","Mar 17-18, 2017","3000","10:12.67","7th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","DMR","11:44.73","6th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","2017 Alex Wilson Invitational","Feb 18, 2017","DMR","11:05.68","7th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Iowa State Classic","Feb 10-11, 2017","800","2:09.12","16th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Charlie Thomas Invitational","Feb 3-4, 2017","Mile","DNF","3rd (F)"
"Baylor","Satterlee, Gabrielle","JR-3","2017 Rod McCravy Memorial T&F Meet","Jan 20-21, 2017","4x400","3:46.73","13th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","Texas A&M Team Invitational","Jan 13-14, 2017","DMR","12:26.66","6th (F)"
"Baylor","Satterlee, Gabrielle","JR-3","NCAA Division I Cross Country Championships","Nov 19, 2016","6K","22:23.0","235th"
"Baylor","Satterlee, Gabrielle","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 11, 2016","6K","21:45.1","35th"
"Baylor","Satterlee, Gabrielle","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","22:14.3","43rd"
"Baylor","Satterlee, Gabrielle","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 14, 2016","6K","21:50.7","142nd"
"Baylor","Satterlee, Gabrielle","JR-3","Joe Piane Invitational","Sep 30, 2016","5K","17:41.3","95th"
"Baylor","Satterlee, Gabrielle","JR-3","Texas A&M Invitational","Sep 24, 2016","6K","21:49.0","29th"
"Baylor","Satterlee, Gabrielle","JR-3","Baylor vs SMU (Women)","Sep 1, 2016","4K","14:09.4","7th"
"Baylor","Strump, Natasha","JR-3","Arturo Barrios Invitational","Oct 13, 2018","6K","25:59.9","206th"
"Baylor","Walton, Lindsay","JR-3","NCAA Division I South Central Region Cross Country Championships","Nov 9, 2018","6K","22:27.7","57th"
"Baylor","Walton, Lindsay","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","6K","22:53.2","73rd"
"Baylor","Walton, Lindsay","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","6K","23:44.1","224th"
"Baylor","Walton, Lindsay","JR-3","2018 Joe Piane - Notre Dame Invitational","Sep 28, 2018","5K","18:58.5","129th"
"Baylor","Walton, Lindsay","JR-3","UTA Gerald Richey Invitational","Sep 7, 2018","3.12M","19:03.0","6th"
"Baylor","Walton, Lindsay","JR-3","Bear Twilight","Aug 31, 2018","4K","14:37.8","16th"
"Baylor","Walton, Lindsay","JR-3","Michael Johnson Invitational","Apr 21, 2018","1500","4:51.35","16th (F)"
"Baylor","Walton, Lindsay","JR-3","Baylor Invitational","Apr 7, 2018","1500","5:02.77","14th (F)"
"Baylor","Walton, Lindsay","JR-3","2018 TCU Invitational","Mar 16-17, 2018","1500","4:56.43","20th (F)"
"Baylor","Walton, Lindsay","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","22:57.6","76th"
"Baylor","Walton, Lindsay","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","24:15.6","224th"
"Baylor","Walton, Lindsay","JR-3","Joe Piane Notre Dame Invitational","Sep 29, 2017","5K","19:00.6","147th"
"Baylor","Walton, Lindsay","JR-3","North Texas Ken Garland Invitational","Sep 16, 2017","3.12M","20:38.8","23rd"
"Baylor","Walton, Lindsay","JR-3","SMU vs Baylor (Women)","Sep 1, 2017","4K","14:57.4","29th"
"Baylor","Walton, Lindsay","JR-3","TCU vs Baylor","Sep 1, 2017","4K","14:57.4","30th"
"Baylor","Walton, Lindsay","JR-3","Michael Johnson Invitational","Apr 22, 2017","1500","5:09.36","26th (F)"
"Baylor","Walton, Lindsay","JR-3","Baylor Invitational","Apr 8, 2017","3000","11:07.71","18th (F)"
"Baylor","Walton, Lindsay","JR-3","2017 TCU Invitational","Mar 17-18, 2017","3000","11:03.01","18th (F)"
"Baylor","Walton, Lindsay","JR-3","Aggieland Open","Oct 7, 2016","5K","21:04.5","37th"
"Baylor","Walton, Lindsay","JR-3","Texas A&M Invitational","Sep 24, 2016","6K","25:16.8","137th"
"Baylor","Walton, Lindsay","JR-3","North Texas Ken Garland Inivitational","Sep 17, 2016","3.12M","20:47.0","47th"
"Baylor","Walton, Lindsay","JR-3","Baylor vs SMU (Women)","Sep 1, 2016","4K","16:08.6","58th"
"Baylor","Windemuller, Kayla","FR-1","","","","",""
"Iowa State","Ackley, Karly","SO-2","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:51.3","196th"
"Iowa State","Ackley, Karly","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:38.2","57th"
"Iowa State","Ackley, Karly","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:08.0","23rd"
"Iowa State","Ackley, Karly","SO-2","Bradley Pink Classic","Oct 12, 2018","6K","21:22.7","22nd"
"Iowa State","Ackley, Karly","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:11.3","98th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational","Aug 31, 2018","4K","14:22.1","3rd"
"Iowa State","Ackley, Karly","SO-2","NCAA West Preliminary Round","May 24-26, 2018","1500","4:28.37","33rd (P)"
"Iowa State","Ackley, Karly","SO-2","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","5000","17:30.07","12th (F)"
"Iowa State","Ackley, Karly","SO-2","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:19.26","3rd (F)"
"Iowa State","Ackley, Karly","SO-2","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:19.26","3rd (F)"
"Iowa State","Ackley, Karly","SO-2","2018 Cardinal Classic","Apr 20-21, 2018","1500","4:22.83","3rd (F)"
"Iowa State","Ackley, Karly","SO-2","Stanford Invitational","Mar 30-31, 2018","5000","16:40.37","9th (F)"
"Iowa State","Ackley, Karly","SO-2","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","5000","16:59.31","11th (F)"
"Iowa State","Ackley, Karly","SO-2","Iowa State Classic","Feb 9-10, 2018","3000","9:42.68","2nd (F)"
"Iowa State","Ackley, Karly","SO-2","Razorback Invitational","Jan 26-27, 2018","3000","9:45.59","9th (F)"
"Iowa State","Ackley, Karly","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","4:57.14","9th (F)"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational","Jan 12-13, 2018","Mile","5:00.45","5th (F)"
"Iowa State","Ackley, Karly","SO-2","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","21:25.8","189th"
"Iowa State","Ackley, Karly","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","20:49.6","26th"
"Iowa State","Ackley, Karly","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:17.5","31st"
"Iowa State","Ackley, Karly","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:40.3","145th"
"Iowa State","Ackley, Karly","SO-2","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","22:47.3","40th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Creighton vs Iowa State","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Drake vs Iowa State","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Illinois State vs Iowa State","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Iowa Central CC vs Iowa State","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Iowa State vs Northern Iowa","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Ackley, Karly","SO-2","Hawkeye Invitational - Iowa vs Iowa State","Sep 1, 2017","4K","14:23.3","9th"
"Iowa State","Caldwell, Abby","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:25.8","148th"
"Iowa State","Caldwell, Abby","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:17.6","27th"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:23.0","29th"
"Iowa State","Caldwell, Abby","SR-4","Bradley Pink Classic","Oct 12, 2018","6K","21:23.2","24th"
"Iowa State","Caldwell, Abby","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:12.6","99th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational","Aug 31, 2018","4K","14:20.9","2nd"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","3000S","11:13.35","13th (F)"
"Iowa State","Caldwell, Abby","SR-4","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","11:03.22","10th (F)"
"Iowa State","Caldwell, Abby","SR-4","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","11:03.22","10th (F)"
"Iowa State","Caldwell, Abby","SR-4","Michael Johnson Invitational","Apr 21, 2018","1500","4:44.43","12th (F)"
"Iowa State","Caldwell, Abby","SR-4","39th Sun Angel Classic","Apr 5-7, 2018","3000S","11:13.90","4th (F)"
"Iowa State","Caldwell, Abby","SR-4","Tulsa Duels","Mar 16-17, 2018","1500","4:42.24","2nd (F)"
"Iowa State","Caldwell, Abby","SR-4","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","24:39.4","135th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Creighton vs Iowa State","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Drake vs Iowa State","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Illinois State vs Iowa State","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Iowa Central CC vs Iowa State","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Iowa State vs Northern Iowa","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","Hawkeye Invitational - Iowa vs Iowa State","Sep 1, 2017","4K","14:38.8","18th"
"Iowa State","Caldwell, Abby","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","6K","21:11.8","42nd"
"Iowa State","Caldwell, Abby","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","21:38.8","28th"
"Iowa State","Caldwell, Abby","SR-4","Nuttycombe Wisconsin Invitational B Race","Oct 14, 2016","6K","21:55.2","17th"
"Iowa State","Caldwell, Abby","SR-4","Stanford Invitational","Apr 1-2, 2016","3000S","10:36.20","15th (F)"
"Iowa State","Caldwell, Abby","SR-4","University of Tulsa Duels","Mar 18-19, 2016","2000S","7:00.59","1st (F)"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Indoor Track & Field Championships","Feb 26-27, 2016","5000","DNF",""
"Iowa State","Caldwell, Abby","SR-4","Iowa State Classic","Feb 12-13, 2016","3000","DNF",""
"Iowa State","Caldwell, Abby","SR-4","Razorback Invitational","Jan 29-30, 2016","3000","9:45.35","11th (F)"
"Iowa State","Caldwell, Abby","SR-4","Big 4 Duals","Jan 23, 2016","3000","DNF","4th (F)"
"Iowa State","Caldwell, Abby","SR-4","NCAA Division I Cross Country Championships","Nov 21, 2015","6K","21:34.2","193rd"
"Iowa State","Caldwell, Abby","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 13, 2015","6K","20:54.1","19th"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Cross Country Championships","Oct 31, 2015","6K","21:26.2","15th"
"Iowa State","Caldwell, Abby","SR-4","2015 Wisconsin adidas Invitational","Oct 16, 2015","6K","20:34.3","57th"
"Iowa State","Caldwell, Abby","SR-4","Greater Louisville Classic","Oct 3, 2015","5K","17:20.5","17th"
"Iowa State","Caldwell, Abby","SR-4","Oz Memorial","Sep 11, 2015","6K","21:56.8","3rd"
"Iowa State","Caldwell, Abby","SR-4","NCAA Division I West Preliminary Round","May 28-30, 2015","3000S","10:45.30","32nd (P)"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Outdoor Track & Field Championships","May 15-17, 2015","3000S","10:46.07","4th (F)"
"Iowa State","Caldwell, Abby","SR-4","Payton Jordan Invitational","May 2, 2015","3000S","10:19.21","4th (F)"
"Iowa State","Caldwell, Abby","SR-4","2015 Drake Relays presented by Hy-Vee","Apr 22-26, 2015","DMR","11:31.76","8th (F)"
"Iowa State","Caldwell, Abby","SR-4","Stanford Invitational","Apr 3-4, 2015","3000S","10:32.43","3rd (F)"
"Iowa State","Caldwell, Abby","SR-4","Big 12 Indoor Track & Field Championships","Feb 27-28, 2015","DMR","11:33.58","5th (F)"
"Iowa State","Caldwell, Abby","SR-4","Iowa State Classic","Feb 13-14, 2015","3000","9:39.57","14th (F)"
"Iowa State","Caldwell, Abby","SR-4","Razorback Invitational","Jan 30-31, 2015","3000","9:50.71","24th (F)"
"Iowa State","Caldwell, Abby","SR-4","Iowa Big 4 Duals","Jan 24, 2015","Mile","4:54.16","5th (F)"
"Iowa State","Caldwell, Abby","SR-4","Holiday Inn Invite","Jan 16-17, 2015","DMR","11:58.80","4th (F)"
"Iowa State","Chapman, Larkin","SO-2","NCAA DI Cross Country Championships","Nov 17, 2018","6K","22:08.1","217th"
"Iowa State","Chapman, Larkin","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:38.3","58th"
"Iowa State","Chapman, Larkin","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","20:51.3","11th"
"Iowa State","Chapman, Larkin","SO-2","Bradley Pink Classic","Oct 12, 2018","6K","21:31.4","34th"
"Iowa State","Chapman, Larkin","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","22:02.6","42nd"
"Iowa State","Chapman, Larkin","SO-2","Hawkeye Invitational","Aug 31, 2018","4K","14:28.6","6th"
"Iowa State","Chapman, Larkin","SO-2","NCAA West Preliminary Round","May 24-26, 2018","1500","4:21.28","13th (P)"
"Iowa State","Chapman, Larkin","SO-2","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","1500","4:31.48","10th (P)"
"Iowa State","Chapman, Larkin","SO-2","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","4x800","8:36.51","1st (F)"
"Iowa State","Chapman, Larkin","SO-2","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","4x800","8:36.51","1st (F)"
"Iowa State","Chapman, Larkin","SO-2","2018 Cardinal Classic","Apr 20-21, 2018","1500","4:20.62","2nd (F)"
"Iowa State","Chapman, Larkin","SO-2","39th Sun Angel Classic","Apr 5-7, 2018","800","2:16.10","8th (F)"
"Iowa State","Chapman, Larkin","SO-2","Stanford Invitational","Mar 30-31, 2018","1500","4:27.45","5th (F)"
"Iowa State","Chapman, Larkin","SO-2","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","DMR","11:15.73","1st (F)"
"Iowa State","Chapman, Larkin","SO-2","Parent's Day Invitational","Feb 17, 2018","800","2:07.52","2nd (F)"
"Iowa State","Chapman, Larkin","SO-2","Iowa State Classic","Feb 9-10, 2018","800","2:06.97","8th (F)"
"Iowa State","Chapman, Larkin","SO-2","Razorback Invitational","Jan 26-27, 2018","800","2:06.18","5th (F)"
"Iowa State","Chapman, Larkin","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","DNF",""
"Iowa State","Chapman, Larkin","SO-2","Hawkeye Invitational","Jan 12-13, 2018","1000","2:49.17","1st (F)"
"Iowa State","Chapman, Larkin","SO-2","Cyclone Duals","Dec 8, 2017","4x400","3:59.03","1st (F)"
"Iowa State","Chapman, Larkin","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","22:18.5","51st"
"Iowa State","Chapman, Larkin","SO-2","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","4x400","3:44.44","9th (F)"
"Iowa State","Chapman, Larkin","SO-2","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","4x800","8:41.10","2nd (F)"
"Iowa State","Chapman, Larkin","SO-2","Musco Twilight","Apr 22, 2017","800","2:11.99","4th (F)"
"Iowa State","Chapman, Larkin","SO-2","Stanford Invitational","Mar 31 - Apr 1, 2017","800","2:12.57","35th (F)"
"Iowa State","Chapman, Larkin","SO-2","Tulsa Duels","Mar 17-18, 2017","4x400","3:52.99","2nd (F)"
"Iowa State","Chapman, Larkin","SO-2","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","4x400","3:45.48","9th (F)"
"Iowa State","Chapman, Larkin","SO-2","Iowa State Classic","Feb 10-11, 2017","800","2:13.28","32nd (F)"
"Iowa State","Chapman, Larkin","SO-2","Larry Wieczorek Invitational","Jan 20-21, 2017","4x400","3:49.01","3rd (F)"
"Iowa State","Davis, Maggie","FR-1","Hawkeye Invitational","Aug 31, 2018","4K","16:41.8","51st"
